kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000946596,52820842.587,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000068405,730940690.561,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000124737,400843251.456,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000018978,2634625994.357,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000455783,109701331.598,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000019268,2594989605.462,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MULTIPLYOPERANDSCANNING,50000,0.000458868,108963800.808,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000944235,52952918.838,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000068853,726184483.712,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000121422,411787005.840,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000020601,2427056258.406,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000465147,107492908.317,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000020832,2400147137.125,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MULTIPLYPRODUCTSCANNING,50000,0.000451967,110627573.392,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.007551848,6620896.009,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000486399,102796254.023,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.002499366,20005073.717,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000013710,3646973113.240,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000390104,128170943.321,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000012448,4016690947.179,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MONTGOMERYMULTIPLICATION,50000,0.000384867,129915023.615,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,COMPARE,50000,0.000405590,123277256.709,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,COMPARE,50000,0.000025538,1957850193.918,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,COMPARE,50000,0.000024044,2079520750.822,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,COMPARE,50000,0.000010155,4923614380.044,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,COMPARE,50000,0.000386490,129369446.289,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,COMPARE,50000,0.000010386,4814230161.185,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,COMPARE,50000,0.000382994,130550403.965,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,REDUCE,6250,0.000159406,39208011.633,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,REDUCE,6250,0.000010806,578406681.395,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,REDUCE,6250,0.000075326,82972466.712,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,REDUCE,50000,0.000036775,1359614333.831,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,REDUCE,50000,0.000403664,123865370.036,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,REDUCE,50000,0.000034883,1433366249.057,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,REDUCE,50000,0.000405097,123427254.555,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,MODMUL,3125,0.000270920,11534751.600,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,MODMUL,3125,0.000016753,186531550.608,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,MODMUL,3125,0.000061873,50506376.387,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MODMUL,50000,0.000103846,481482382.431,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MODMUL,50000,0.000489033,102242576.371,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MODMUL,50000,0.000082254,607871865.579,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MODMUL,50000,0.000455784,109701051.401,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,MODEXP,781,0.006705209,116476.609,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,MODEXP,781,0.000431036,1811914.134,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,MODEXP,781,0.000880810,886683.647,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MODEXP,50000,0.002535748,19718047.205,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MODEXP,50000,0.003013724,16590769.451,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MODEXP,50000,0.001213739,41195020.496,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MODEXP,50000,0.001627930,30713851.817,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,EXPONENTIATION,781,0.002212261,353032.565,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,EXPONENTIATION,781,0.000161282,4842449.279,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,EXPONENTIATION,781,0.002539535,307536.567,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,EXPONENTIATION,50000,0.000463103,107967300.767,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,EXPONENTIATION,50000,0.000843984,59242840.334,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,EXPONENTIATION,50000,0.000410095,121923011.518,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,EXPONENTIATION,50000,0.000792828,63065387.279,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,DIVIDE,6250,0.000169306,36915319.594,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,DIVIDE,6250,0.000012236,510801639.525,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,DIVIDE,6250,0.000062378,100195358.626,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,DIVIDE,50000,0.000104206,479818136.482,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,DIVIDE,50000,0.000543845,91937979.515,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,DIVIDE,50000,0.000100932,495382617.762,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,DIVIDE,50000,0.000543374,92017635.298,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,ISQRT,1562,0.000081222,19231165.107,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,ISQRT,1562,0.000005951,262475513.733,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,ISQRT,50000,0.000689713,72493915.967,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,ISQRT,50000,0.001100318,45441407.076,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,ISQRT,50000,0.000645978,77401999.600,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,ISQRT,50000,0.001056183,47340285.622,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,rsa256(composite),256,MODMUL_R2,50000,0.004346965,11502277.725,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,rsa256(composite),256,MODMUL_R2,50000,0.000279980,178584176.199,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,rsa256(composite),256,MODMUL_R2,50000,0.001105026,45247799.655,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MODMUL_R2,50000,0.000018617,2685730997.136,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,rsa256(composite),256,MODMUL_R2,50000,0.000391627,127672516.639,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MODMUL_R2,50000,0.000013841,3612434013.491,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,rsa256(composite),256,MODMUL_R2,50000,0.000389854,128253154.723,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,ADD,25000,0.000427249,58513889.398,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,ADD,25000,0.000028693,871293130.918,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,ADD,25000,0.000544121,45945649.622,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,ADD,50000,0.000019759,2530470332.882,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,ADD,50000,0.000647580,77210535.516,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,ADD,50000,0.000019900,2512558380.718,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,ADD,50000,0.000652668,76608647.514,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,SUBTRACT,25000,0.000328394,76128179.845,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,SUBTRACT,25000,0.000024204,1032897195.524,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,SUBTRACT,25000,0.000029482,847982407.637,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,SUBTRACT,50000,0.000019940,2507512258.004,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,SUBTRACT,50000,0.000641611,77928845.904,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,SUBTRACT,50000,0.000019339,2585429561.407,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,SUBTRACT,50000,0.000662412,75481721.088,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,ADDMOD,25000,0.000978842,25540384.210,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,ADDMOD,25000,0.000065221,383314945.024,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,ADDMOD,25000,0.000317534,78731850.218,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,ADDMOD,50000,0.000024166,2069006241.269,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,ADDMOD,50000,0.000633659,78906784.492,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,ADDMOD,50000,0.000023205,2154701899.363,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,ADDMOD,50000,0.000656303,76184321.271,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,SUBTRACTMOD,25000,0.000910970,27443266.738,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,SUBTRACTMOD,25000,0.000060373,414092489.009,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,SUBTRACTMOD,25000,0.000371570,67282157.607,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,SUBTRACTMOD,50000,0.000023686,2110963971.297,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,SUBTRACTMOD,50000,0.000644465,77583735.002,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,SUBTRACTMOD,50000,0.000023856,2095923919.578,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,SUBTRACTMOD,50000,0.000653930,76460782.281,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.001149162,21754976.766,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.000089097,280592842.378,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,25000,0.000086486,289063250.437,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,50000,0.000058929,848479106.117,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,50000,0.000802692,62290390.818,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,50000,0.000059419,841480565.667,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MULTIPLYOPERANDSCANNING,50000,0.000833099,60016876.064,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.001148937,21759243.942,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.000927578,26951917.576,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,25000,0.000090766,275433533.502,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,50000,0.000089554,558321628.986,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,50000,0.000835171,59867981.328,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,50000,0.000089173,560708011.332,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MULTIPLYPRODUCTSCANNING,50000,0.000837765,59682595.894,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.008963313,2789147.286,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.000572017,43705000.256,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,25000,0.004048658,6174885.498,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,50000,0.000038377,1302863377.581,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,50000,0.000656935,76111039.959,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,50000,0.000026790,1866354647.454,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MONTGOMERYMULTIPLICATION,50000,0.000656143,76202920.537,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,COMPARE,25000,0.000175222,142676386.762,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,COMPARE,25000,0.000315839,79154181.208,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,COMPARE,25000,0.000011863,2107429836.527,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,COMPARE,50000,0.000018458,2708869831.979,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,COMPARE,50000,0.000649522,76979679.647,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,COMPARE,50000,0.000018818,2657020461.997,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,COMPARE,50000,0.000655933,76227318.801,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,REDUCE,3125,0.000080437,38850376.986,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,REDUCE,3125,0.000005960,524357641.249,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,REDUCE,3125,0.000040121,77890111.395,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,REDUCE,50000,0.000090105,554908203.143,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,REDUCE,50000,0.000705076,70914349.607,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,REDUCE,50000,0.000094021,531796246.319,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,REDUCE,50000,0.000730465,68449555.497,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,MODMUL,1562,0.000267857,5831480.556,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,MODMUL,1562,0.000017151,91074976.756,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,MODMUL,1562,0.000052383,29818955.591,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MODMUL,50000,0.000330835,151132687.276,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MODMUL,50000,0.000947570,52766552.312,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MODMUL,50000,0.000266519,187603949.366,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MODMUL,50000,0.000903874,55317448.531,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,MODEXP,390,0.020531499,18995.203,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,MODEXP,390,0.001690143,230749.703,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,MODEXP,390,0.001510223,258239.984,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MODEXP,50000,0.019468182,2568293.228,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MODEXP,50000,0.020226947,2471949.915,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MODEXP,50000,0.008665386,5770083.329,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MODEXP,50000,0.009390212,5324693.473,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,EXPONENTIATION,390,0.003802193,102572.384,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,EXPONENTIATION,390,0.000412363,945769.776,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,EXPONENTIATION,390,0.004776463,81650.368,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,EXPONENTIATION,50000,0.015699927,3184728.184,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,EXPONENTIATION,50000,0.016451172,3039297.127,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,EXPONENTIATION,50000,0.013767232,3631812.129,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,EXPONENTIATION,50000,0.014443816,3461689.091,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,DIVIDE,3125,0.000086567,36099397.632,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,DIVIDE,3125,0.000005076,615668573.694,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,DIVIDE,3125,0.000029202,107014643.773,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,DIVIDE,50000,0.000380510,131402591.726,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,DIVIDE,50000,0.001130763,44217931.676,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,DIVIDE,50000,0.000358216,139580588.693,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,DIVIDE,50000,0.001118015,44722127.136,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,ISQRT,781,0.000074802,10440954.470,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,ISQRT,781,0.000003715,210254932.697,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,ISQRT,50000,0.003367825,14846377.353,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,ISQRT,50000,0.004055635,12328525.400,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,ISQRT,50000,0.003060276,16338396.040,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,ISQRT,50000,0.003770230,13261790.025,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,brainpoolP512r1,512,MODMUL_R2,25000,0.004313299,5796027.633,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,brainpoolP512r1,512,MODMUL_R2,25000,0.000273164,91520108.282,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,brainpoolP512r1,512,MODMUL_R2,25000,0.000791611,31581148.110,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MODMUL_R2,50000,0.000055804,895990707.494,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,brainpoolP512r1,512,MODMUL_R2,50000,0.000687541,72722938.496,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MODMUL_R2,50000,0.000034692,1441254520.439,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,brainpoolP512r1,512,MODMUL_R2,50000,0.000666809,74983986.930,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,p1024,1024,ADD,12500,0.000224179,55759078.273,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,p1024,1024,ADD,12500,0.000021347,585574761.976,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,p1024,1024,ADD,12500,0.000016040,779280181.044,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,p1024,1024,ADD,50000,0.000042483,1176941981.662,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,p1024,1024,ADD,50000,0.001124103,44479906.280,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,p1024,1024,ADD,50000,0.000043215,1156999508.642,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,p1024,1024,ADD,50000,0.001148601,43531223.994,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-1t,p1024,1024,SUBTRACT,12500,0.000175278,71315418.838,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,gmp-nt,p1024,1024,SUBTRACT,12500,0.000042268,295729841.744,0
library,AMD Eng Sample: 100-000000897-03,host-cpu,openssl-nt,p1024,1024,SUBTRACT,12500,0.000018508,675395694.628,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-opt,p1024,1024,SUBTRACT,50000,0.000042854,1166749239.638,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-opt,p1024,1024,SUBTRACT,50000,0.001120127,44637793.980,0
opencl-kernel,NVIDIA H100 80GB HBM3,GPU,w32-o64,p1024,1024,SUBTRACT,50000,0.000043815,1141161654.551,0
opencl-e2e,NVIDIA H100 80GB HBM3,GPU,w32-o64,p1024,1024,SUBTRACT,50000,0.001138016,43936108.903,0
