kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
library,NVIDIA H100 NVL,gpu,cgbn,p2048,2048,SUBTRACTMOD,500000,0.000182208,2744116613.980,0
opencl-kernel,NVIDIA H100 NVL,GPU,w8,p2048,2048,SUBTRACTMOD,92400,0.000759474,121663150.783,0
opencl-e2e,NVIDIA H100 NVL,GPU,w8,p2048,2048,SUBTRACTMOD,92400,0.005016161,18420461.553,0
opencl-kernel,NVIDIA H100 NVL,GPU,w16,p2048,2048,SUBTRACTMOD,92400,0.000394988,233931163.237,0
opencl-e2e,NVIDIA H100 NVL,GPU,w16,p2048,2048,SUBTRACTMOD,92400,0.003613130,25573395.120,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32,p2048,2048,SUBTRACTMOD,92400,0.000164059,563212046.854,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32,p2048,2048,SUBTRACTMOD,92400,0.003338541,27676760.426,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,SUBTRACTMOD,92400,0.000162389,569004012.658,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,SUBTRACTMOD,92400,0.003359131,27507113.787,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,SUBTRACTMOD,92400,0.000169700,544490239.705,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,SUBTRACTMOD,92400,0.003363871,27468354.040,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-1t,p2048,2048,MULTIPLYOPERANDSCANNING,62500,0.032583812,1918130.388,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-nt,p2048,2048,MULTIPLYOPERANDSCANNING,62500,0.000838336,74552445.780,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,openssl-nt,p2048,2048,MULTIPLYOPERANDSCANNING,62500,0.001075814,58095543.725,0
opencl-kernel,NVIDIA H100 NVL,GPU,w8,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.145338245,635758.331,0
opencl-e2e,NVIDIA H100 NVL,GPU,w8,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.151130451,611392.340,0
opencl-kernel,NVIDIA H100 NVL,GPU,w16,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.036778563,2512333.068,0
opencl-e2e,NVIDIA H100 NVL,GPU,w16,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.041365275,2233757.663,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.008001304,11548117.659,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.012308889,7506770.101,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.000633686,145813536.147,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.004836894,19103168.314,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.000630596,146528057.140,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,MULTIPLYOPERANDSCANNING,92400,0.004871213,18968581.361,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-1t,p2048,2048,MULTIPLYPRODUCTSCANNING,62500,0.032595002,1917471.889,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-nt,p2048,2048,MULTIPLYPRODUCTSCANNING,62500,0.000841266,74292791.175,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,openssl-nt,p2048,2048,MULTIPLYPRODUCTSCANNING,62500,0.001067134,58568088.328,0
library,NVIDIA H100 NVL,gpu,cgbn,p2048,2048,MULTIPLYPRODUCTSCANNING,500000,0.000650592,768530815.012,0
opencl-kernel,NVIDIA H100 NVL,GPU,w8,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.053714869,1720194.088,0
opencl-e2e,NVIDIA H100 NVL,GPU,w8,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.059381641,1556036.487,0
opencl-kernel,NVIDIA H100 NVL,GPU,w16,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.013618439,6784918.580,0
opencl-e2e,NVIDIA H100 NVL,GPU,w16,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.017984783,5137676.656,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.003442580,26840334.890,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.007682536,12027278.536,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.003434671,26902139.730,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.007666467,12052487.817,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.003438311,26873659.859,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,MULTIPLYPRODUCTSCANNING,92400,0.007705776,11991005.156,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-1t,p2048,2048,MONTGOMERYMULTIPLICATION,62500,0.221413998,282276.643,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-nt,p2048,2048,MONTGOMERYMULTIPLICATION,62500,0.005656649,11048944.330,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,openssl-nt,p2048,2048,MONTGOMERYMULTIPLICATION,62500,0.001626941,38415651.824,0
library,NVIDIA H100 NVL,gpu,cgbn,p2048,2048,MONTGOMERYMULTIPLICATION,500000,0.001017888,491213178.660,0
opencl-kernel,NVIDIA H100 NVL,GPU,w8,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.072020967,1282959.725,0
opencl-e2e,NVIDIA H100 NVL,GPU,w8,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.076634981,1205715.703,0
opencl-kernel,NVIDIA H100 NVL,GPU,w16,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.002532575,36484605.756,0
opencl-e2e,NVIDIA H100 NVL,GPU,w16,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.005785666,15970503.659,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.000367518,251416263.644,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.003553799,26000344.952,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.000640967,144157190.265,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-opt,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.003834399,24097648.760,0
opencl-kernel,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.000469347,196869268.813,0
opencl-e2e,NVIDIA H100 NVL,GPU,w32-o64,p2048,2048,MONTGOMERYMULTIPLICATION,92400,0.003646321,25340610.352,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-1t,p2048,2048,COMPARE,62500,0.000420973,148465754.480,0
library,AMD EPYC 9V84 96-Core Processor,host-cpu,gmp-nt,p2048,2048,COMPARE,62500,0.000012145,5146144790.492,0
