kind,device,device_type,kernel,modulus,bits,operation,items,seconds,ops_per_sec,mismatches
opencl-kernel,NVIDIA TITAN Xp,GPU,w16,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.000866724,24229167.906,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w16,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.002077444,10108575.775,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.000171667,122329718.659,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.001151991,18229311.553,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.000252285,83239180.269,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.001217576,17247383.657,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.000253918,82703903.390,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,MONTGOMERYMULTIPLICATION,21000,0.001583317,13263296.148,0
library,Intel(R) Xeon(R) CPU E5-2687W v4 @ 3.00GHz,host-cpu,gmp-1t,p1024,1024,COMPARE,12500,0.000234706,53258097.227,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w8,p1024,1024,COMPARE,21000,0.000156099,134530029.855,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w8,p1024,1024,COMPARE,21000,0.001123786,18686832.290,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w16,p1024,1024,COMPARE,21000,0.000097845,214625210.810,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w16,p1024,1024,COMPARE,21000,0.001489644,14097328.531,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,COMPARE,21000,0.000052300,401529260.579,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,COMPARE,21000,0.001431244,14672551.004,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,COMPARE,21000,0.000057149,367460626.743,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,COMPARE,21000,0.001061574,19781944.748,0
library,Intel(R) Xeon(R) CPU E5-2687W v4 @ 3.00GHz,host-cpu,gmp-1t,p1024,1024,REDUCE,1562,0.000048808,32003066.939,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w8,p1024,1024,REDUCE,21000,0.004209116,4989171.003,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w8,p1024,1024,REDUCE,21000,0.005183960,4050957.122,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w16,p1024,1024,REDUCE,21000,0.001665029,12612393.117,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w16,p1024,1024,REDUCE,21000,0.003064236,6853258.251,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,REDUCE,21000,0.000569428,36879108.310,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,REDUCE,21000,0.001560050,13461106.474,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,REDUCE,21000,0.000638057,32912431.435,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,REDUCE,21000,0.001654111,12695640.717,0
library,Intel(R) Xeon(R) CPU E5-2687W v4 @ 3.00GHz,host-cpu,gmp-1t,p1024,1024,MODMUL,781,0.000456040,1712568.973,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w8,p1024,1024,MODMUL,21000,0.015576745,1348163.568,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w8,p1024,1024,MODMUL,21000,0.017160271,1223756.893,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w16,p1024,1024,MODMUL,21000,0.005873238,3575540.462,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w16,p1024,1024,MODMUL,21000,0.007118684,2949983.449,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,MODMUL,21000,0.002439905,8606891.808,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,MODMUL,21000,0.003416812,6146079.945,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,MODMUL,21000,0.002647781,7931169.396,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,MODMUL,21000,0.003624278,5794257.312,0
library,Intel(R) Xeon(R) CPU E5-2687W v4 @ 3.00GHz,host-cpu,gmp-1t,p1024,1024,MODEXP,195,0.078476943,2484.806,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w8,p1024,1024,MODEXP,21000,4.001349474,5248.229,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w8,p1024,1024,MODEXP,21000,4.017398891,5227.263,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w16,p1024,1024,MODEXP,21000,0.606210704,34641.421,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w16,p1024,1024,MODEXP,21000,0.606963033,34598.483,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,MODEXP,21000,0.478406783,43895.699,0
opencl-e2e,NVIDIA TITAN Xp,GPU,w32-opt,p1024,1024,MODEXP,21000,0.475742265,44141.548,0
opencl-kernel,NVIDIA TITAN Xp,GPU,w32-o64,p1024,1024,MODEXP,21000,0.425840131,49314.281,0
